Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Markus,2,11,Markus 2:11,«لَكَ أَقُولُ: قُمْ وَٱحْمِلْ سَرِيرَكَ وَٱذْهَبْ إِلَى بَيْتِكَ!».,"“Aku berkata kepadamu: bangun, angkat kasurmu, dan pulanglah ke rumahmu.”","“Aku berkata kepadamu, bangun, angkatlah tempat tidurmu dan pulanglah ke rumahmu!”",
Markus,2,12,Markus 2:12,فَقَامَ لِلْوَقْتِ وَحَمَلَ ٱلسَّرِيرَ وَخَرَجَ قُدَّامَ ٱلْكُلِّ، حَتَّى بُهِتَ ٱلْجَمِيعُ وَمَجَّدُوا ٱللهَ قَائِلِينَ: «مَا رَأَيْنَا مِثْلَ هَذَا قَطُّ!».,"Orang lumpuh itu segera berdiri, mengambil kasurnya, dan pergi keluar melewati semua orang. Mereka semua takjub dan memuliakan Allah, serta berkata, “Kami belum pernah melihat hal yang seperti ini!”","Kemudian, orang itu bangun dan segera mengangkat tempat tidurnya, lalu pergi dari hadapan semua orang. Mereka semua menjadi heran, lalu memuliakan Allah. Kata mereka, “Belum pernah kita lihat yang demikian ini.”",
Markus,2,13,Markus 2:13,ثُمَّ خَرَجَ أَيْضًا إِلَى ٱلْبَحْرِ. وَأَتَى إِلَيْهِ كُلُّ ٱلْجَمْعِ فَعَلَّمَهُمْ.,"Yesus pergi lagi ke tepi danau, dan semua orang berbondong-bondong datang kepada-Nya, dan Dia mengajar mereka.","Setelah itu, Isa kembali lagi ke tepi Danau Galilea. Orang banyak pun mendatangi-Nya, lalu Ia mengajar mereka.",
Markus,2,14,Markus 2:14,وَفِيمَا هُوَ مُجْتَازٌ رَأَى لَاوِيَ بْنَ حَلْفَى جَالِسًا عِنْدَ مَكَانِ ٱلْجِبَايَةِ، فَقَالَ لَهُ: «ٱتْبَعْنِي». فَقَامَ وَتَبِعَهُ.,"Ketika Dia sedang berjalan, Dia melihat Lewi , anak Alfeus, sedang duduk di meja pembayaran pajak. Lalu, Yesus berkata kepadanya, “Ikutlah Aku.” Lalu, Lewi pun berdiri dan mengikut Dia.","Ketika Ia melewati tempat itu, dilihat-Nya Lewi bin Alpius sedang duduk di tempat pembayaran cukai. Lalu, Isa bersabda kepadanya, “Ikutlah Aku!” Lewi pun berdiri, lalu mengikut Dia.",
Markus,2,15,Markus 2:15,وَفِيمَا هُوَ مُتَّكِئٌ فِي بَيْتِهِ كَانَ كَثِيرُونَ مِنَ ٱلْعَشَّارِينَ وَٱلْخُطَاةِ يَتَّكِئُونَ مَعَ يَسُوعَ وَتَلَامِيذِهِ، لِأَنَّهُمْ كَانُوا كَثِيرِينَ وَتَبِعُوهُ.,"Dan, sementara Yesus duduk makan di rumah Lewi, ada banyak pemungut pajak dan orang-orang berdosa yang juga makan bersama dengan Yesus serta murid-murid-Nya, karena ada banyak orang yang mengikuti Yesus.","Selanjutnya, ketika Isa makan di rumah Lewi, ternyata banyak juga pemungut cukai dan para pendosa yang turut makan bersama Isa serta para pengikut-Nya karena banyak dari antara mereka yang mengikuti-Nya.",
Markus,2,16,Markus 2:16,وَأَمَّا ٱلْكَتَبَةُ وَٱلْفَرِّيسِيُّونَ فَلَمَّا رَأَوْهُ يَأْكُلُ مَعَ ٱلْعَشَّارِينَ وَٱلْخُطَاةِ، قَالُوا لِتَلَامِيذِهِ: «مَا بَالُهُ يَأْكُلُ وَيَشْرَبُ مَعَ ٱلْعَشَّارِينَ وَٱلْخُطَاةِ؟».,"Ketika ahli-ahli Taurat dari kelompok Farisi melihat Yesus sedang makan bersama orang-orang berdosa dan para pemungut pajak, mereka bertanya kepada murid-murid-Nya, “Mengapa Dia makan bersama para pemungut pajak dan orang-orang berdosa?”","Ketika para ahli Kitab Suci Taurat dari mazhab Farisi melihat Isa makan bersama dengan para pendosa dan para pemungut cukai, berkatalah mereka kepada para pengikut-Nya, “Mengapa Ia makan dengan para pemungut cukai dan para pendosa?”",
Markus,2,17,Markus 2:17,فَلَمَّا سَمِعَ يَسُوعُ قَالَ لَهُمْ: «لَا يَحْتَاجُ ٱلْأَصِحَّاءُ إِلَى طَبِيبٍ بَلِ ٱلْمَرْضَى. لَمْ آتِ لِأَدْعُوَ أَبْرَارًا بَلْ خُطَاةً إِلَى ٱلتَّوْبَةِ».,"Ketika Yesus mendengarnya, Dia berkata kepada mereka, “Mereka yang sehat tidak memerlukan dokter, melainkan mereka yang sakit. Aku datang bukan untuk memanggil orang benar, melainkan orang berdosa.”","Hal itu didengar oleh Isa, lalu bersabdalah Ia kepada mereka, “Orang sehat tidak memerlukan tabib, melainkan orang sakitlah yang memerlukannya. Aku datang bukan untuk memanggil orang saleh, melainkan orang berdosa.”",
Markus,2,18,Markus 2:18,وَكَانَ تَلَامِيذُ يُوحَنَّا وَٱلْفَرِّيسِيِّينَ يَصُومُونَ، فَجَاءُوا وَقَالُوا لَهُ: «لِمَاذَا يَصُومُ تَلَامِيذُ يُوحَنَّا وَٱلْفَرِّيسِيِّينَ، وَأَمَّا تَلَامِيذُكَ فَلَا يَصُومُونَ؟».,"Murid-murid Yohanes dan orang-orang Farisi sedang berpuasa. Orang-orang datang dan bertanya kepada-Nya, “Mengapa murid-murid Yohanes dan murid-murid orang Farisi berpuasa, tetapi murid-murid-Mu tidak berpuasa?”","Suatu kali para pengikut Yahya dan juga orang-orang dari mazhab Farisi berpuasa. Lalu, orang-orang datang dan bertanya kepada Isa, “Apa sebabnya para pengikut Yahya dan para pengikut dari mazhab Farisi berpuasa, sedangkan para pengikut-Mu tidak?”",
Markus,2,19,Markus 2:19,فَقَالَ لَهُمْ يَسُوعُ: «هَلْ يَسْتَطِيعُ بَنُو ٱلْعُرْسِ أَنْ يَصُومُوا وَٱلْعَرِيسُ مَعَهُمْ؟ مَا دَامَ ٱلْعَرِيسُ مَعَهُمْ لَا يَسْتَطِيعُونَ أَنْ يَصُومُوا.,"Yesus menjawab mereka, “Dapatkah para pengiring pengantin berpuasa sementara pengantin laki-laki ada bersama mereka? Selama pengantin laki-laki itu ada bersama dengan mereka, mereka tidak dapat berpuasa.","Sabda Isa kepada mereka, “Bolehkah sahabat-sahabat mempelai pria berpuasa selama mempelai itu masih bersama-sama dengan mereka? Selama mempelai itu masih bersama-sama dengan mereka, tidak boleh mereka berpuasa.",
Markus,2,20,Markus 2:20,وَلَكِنْ سَتَأْتِي أَيَّامٌ حِينَ يُرْفَعُ ٱلْعَرِيسُ عَنْهُمْ، فَحِينَئِذٍ يَصُومُونَ فِي تِلْكَ ٱلْأَيَّامِ.,"Namun, saatnya akan tiba ketika pengantin laki-laki akan diambil dari mereka, maka pada hari itu mereka akan berpuasa.","Tetapi, akan tiba waktunya mempelai pria itu diambil dari antara mereka. Pada saat itu barulah mereka akan berpuasa.",
Markus,2,21,Markus 2:21,لَيْسَ أَحَدٌ يَخِيطُ رُقْعَةً مِنْ قِطْعَةٍ جَدِيدَةٍ عَلَى ثَوْبٍ عَتِيقٍ، وَإِلَّا فَٱلْمِلْءُ ٱلْجَدِيدُ يَأْخُذُ مِنَ ٱلْعَتِيقِ فَيَصِيرُ ٱلْخَرْقُ أَرْدَأَ.,"Tidak ada orang yang menambal baju tua dengan kain yang masih baru. Jika seperti itu, tambalan kain baru akan merobek baju tua itu dan membuat sobekannya makin parah.","Tidak seorang pun menambalkan secarik kain baru pada pakaian yang sudah tua. Kalau hal itu dilakukan, maka kain penambal itu akan menyebabkan pakaian itu koyak, yang baru mengoyakkan yang lama sehingga semakin besarlah koyaknya.",
Markus,2,22,Markus 2:22,وَلَيْسَ أَحَدٌ يَجْعَلُ خَمْرًا جَدِيدَةً فِي زِقَاقٍ عَتِيقَةٍ، لِئَلَّا تَشُقَّ ٱلْخَمْرُ ٱلْجَدِيدَةُ ٱلزِّقَاقَ، فَٱلْخَمْرُ تَنْصَبُّ وَٱلزِّقَاقُ تَتْلَفُ. بَلْ يَجْعَلُونَ خَمْرًا جَدِيدَةً فِي زِقَاقٍ جَدِيدَةٍ».,"Tidak ada orang yang menuangkan anggur baru ke dalam kantong kulit tua. Jika seperti itu, anggur akan merobek kantong kulit itu sehingga baik anggur maupun kantongnya akan rusak. Sebaiknya, anggur baru disimpan dalam kantong kulit baru.”","Demikian pula tidak seorang pun menuang air anggur baru ke dalam kirbat-kirbat kulit yang sudah tua. Jika begitu, air anggur itu akan merusak kirbat-kirbat kulit yang sudah tua itu sehingga air anggur itu terbuang bersama-sama dengan kirbat-kirbat kulitnya. Jadi, air anggur baru harus disimpan dalam kirbat-kirbat kulit yang baru pula.”",
Markus,2,23,Markus 2:23,وَٱجْتَازَ فِي ٱلسَّبْتِ بَيْنَ ٱلزُّرُوعِ، فَٱبْتَدَأَ تَلَامِيذُهُ يَقْطِفُونَ ٱلسَّنَابِلَ وَهُمْ سَائِرُونَ.,"Pada suatu Sabat, Yesus melewati ladang gandum. Dan, dalam perjalanan, murid-murid-Nya mulai memetik bulir-bulir gandum.","Suatu kali pada hari Sabat, Isa melewati ladang-ladang gandum. Sambil berjalan, para pengikut-Nya memetik bulir-bulir gandum.",
Markus,2,24,Markus 2:24,فَقَالَ لَهُ ٱلْفَرِّيسِيُّونَ: «ٱنْظُرْ! لِمَاذَا يَفْعَلُونَ فِي ٱلسَّبْتِ مَا لَا يَحِلُّ؟».,"Lalu, orang-orang Farisi berkata kepada-Nya, “Lihat, mengapa mereka melakukan pelanggaran terhadap hukum hari Sabat?”","Lalu, orang-orang dari mazhab Farisi berkata kepada-Nya, “Lihatlah! Mengapa pada hari Sabat mereka berbuat sesuatu yang diharamkan?”",
Markus,2,25,Markus 2:25,فَقَالَ لَهُمْ: «أَمَا قَرَأْتُمْ قَطُّ مَا فَعَلَهُ دَاوُدُ حِينَ ٱحْتَاجَ وَجَاعَ هُوَ وَٱلَّذِينَ مَعَهُ؟,"Lalu, Dia berkata kepada mereka, “Belum pernahkah kamu membaca apa yang dilakukan Daud ketika dia dan orang-orang yang bersamanya sedang membutuhkan dan merasa lapar?","Maka, bersabdalah Isa kepada mereka, “Belum pernahkah kamu baca apa yang dilakukan oleh Nabi Daud ketika ia dan orang-orang yang menyertainya kekurangan serta kelaparan?",
Markus,2,26,Markus 2:26,كَيْفَ دَخَلَ بَيْتَ ٱللهِ فِي أَيَّامِ أَبِيَأَثَارَ رَئِيسِ ٱلْكَهَنَةِ، وَأَكَلَ خُبْزَ ٱلتَّقْدِمَةِ ٱلَّذِي لَا يَحِلُّ أَكْلُهُ إِلَّا لِلْكَهَنَةِ، وَأَعْطَى ٱلَّذِينَ كَانُوا مَعَهُ أَيْضًا».,"Bagaimana dia masuk ke Rumah Allah pada masa Abyatar menjadi Imam Besar, makan roti persembahan yang hanya boleh dimakan oleh para imam, dan dia juga memberikan sebagian kepada orang-orang yang bersamanya ?”","Bukankah ia masuk ke dalam Kemah Suci Allah, pada zaman Abyatar, Imam Besar, lalu memakan roti sajian dan memberikannya juga kepada orang-orang yang menyertainya, padahal haram hukumnya jika roti itu dimakan oleh orang lain, selain imam-imam?”",
Markus,2,27,Markus 2:27,ثُمَّ قَالَ لَهُمُ: «ٱلسَّبْتُ إِنَّمَا جُعِلَ لِأَجْلِ ٱلْإِنْسَانِ، لَا ٱلْإِنْسَانُ لِأَجْلِ ٱلسَّبْتِ.,"Kemudian, Yesus berkata kepada orang-orang Farisi itu, “Hari Sabat dibuat untuk manusia, bukan manusia untuk hari Sabat.","Sabda Isa lagi kepada mereka, “Hari Sabat dibuat untuk manusia, bukan manusia untuk hari Sabat.",
Markus,2,28,Markus 2:28,إِذًا ٱبْنُ ٱلْإِنْسَانِ هُوَ رَبُّ ٱلسَّبْتِ أَيْضًا».,"Jadi, Anak Manusia adalah Tuhan juga atas hari Sabat.”","Jadi, Anak Manusia adalah Tuan atas hari Sabat juga.”",
Markus,3,1,Markus 3:1,ثُمَّ دَخَلَ أَيْضًا إِلَى ٱلْمَجْمَعِ، وَكَانَ هُنَاكَ رَجُلٌ يَدُهُ يَابِسَةٌ.,"Yesus masuk lagi ke sinagoge, dan di sana ada seorang laki-laki dengan tangan yang lumpuh sebelah.",Isa kembali masuk ke rumah ibadah. Di situ ada seorang laki-laki yang salah satu tangannya lumpuh.,
Markus,3,2,Markus 3:2,فَصَارُوا يُرَاقِبُونَهُ: هَلْ يَشْفِيهِ فِي ٱلسَّبْتِ؟ لِكَيْ يَشْتَكُوا عَلَيْهِ.,Mereka mengamati Yesus untuk melihat apakah Dia akan menyembuhkan orang itu pada hari Sabat supaya mereka dapat menyalahkan Dia .,Mereka mengamat-amati Isa kalau-kalau Ia akan menyembuhkan orang itu pada hari Sabat sehingga mereka dapat menyalahkan Dia.,
Markus,3,3,Markus 3:3,فَقَالَ لِلرَّجُلِ ٱلَّذِي لَهُ ٱلْيَدُ ٱلْيَابِسَةُ: «قُمْ فِي ٱلْوَسْطِ!».,"Lalu, Yesus berkata kepada laki-laki yang tangannya lumpuh sebelah itu, “Berdirilah di tengah.”","Sabda Isa kepada orang yang salah satu tangannya lumpuh itu, “Mari, berdirilah di tengah sini.”",
Markus,3,4,Markus 3:4,ثُمَّ قَالَ لَهُمْ: «هَلْ يَحِلُّ فِي ٱلسَّبْتِ فِعْلُ ٱلْخَيْرِ أَوْ فِعْلُ ٱلشَّرِّ؟ تَخْلِيصُ نَفْسٍ أَوْ قَتْلٌ؟». فَسَكَتُوا.,"Kemudian, Yesus berkata kepada mereka, “Apakah melanggar hukum jika berbuat baik atau berbuat jahat pada hari Sabat? Menyelamatkan nyawa atau membunuh?” Namun, mereka diam.","Lalu, Isa bertanya kepada mereka, “Mana yang diharamkan pada hari Sabat, berbuat baik atau berbuat jahat? Menyelamatkan nyawa orang atau membunuhnya?” Tetapi, mereka diam saja.",
Markus,3,5,Markus 3:5,فَنَظَرَ حَوْلَهُ إِلَيْهِمْ بِغَضَبٍ، حَزِينًا عَلَى غِلَاظَةِ قُلُوبِهِمْ، وَقَالَ لِلرَّجُلِ: «مُدَّ يَدَكَ». فَمَدَّهَا، فَعَادَتْ يَدُهُ صَحِيحَةً كَٱلْأُخْرَى.,"Yesus melihat ke sekeliling dengan marah, Dia sedih karena kekerasan hati mereka. Lalu, kata-Nya kepada laki-laki itu, “Ulurkan tanganmu.” Laki-laki itu mengulurkan tangannya, dan tangannya disembuhkan.","Kemudian, Isa memandang mereka yang ada di sekeliling-Nya dengan rasa marah. Ia sangat sedih karena kekerasan hati mereka. Lalu, sabda-Nya kepada orang itu, “Ulurkanlah tanganmu!” Orang itu pun mengulurkan tangannya dan sembuhlah tangannya.",
Markus,3,6,Markus 3:6,فَخَرَجَ ٱلْفَرِّيسِيُّونَ لِلْوَقْتِ مَعَ ٱلْهِيرُودُسِيِّينَ وَتَشَاوَرُوا عَلَيْهِ لِكَيْ يُهْلِكُوهُ.,"Orang-orang Farisi segera keluar, dan bersekongkol dengan orang-orang Herodian untuk melawan-Nya dan bagaimana dapat membunuh-Nya.","Orang-orang dari mazhab Farisi keluar, lalu segera bermufakat dengan orang-orang Herodian untuk mengadakan perlawanan terhadap Isa. Mereka mencari cara untuk dapat membinasakan-Nya.",
Markus,3,7,Markus 3:7,فَٱنْصَرَفَ يَسُوعُ مَعَ تَلَامِيذِهِ إِلَى ٱلْبَحْرِ، وَتَبِعَهُ جَمْعٌ كَثِيرٌ مِنَ ٱلْجَلِيلِ وَمِنَ ٱلْيَهُودِيَّةِ,"Yesus menyingkir dengan murid-murid-Nya ke danau, tetapi sejumlah besar orang mengikuti-Nya dari wilayah Galilea, Yudea,","Kemudian, Isa dan para pengikut-Nya menyingkir ke pesisir danau. Banyak sekali orang mengikuti-Nya, bukan saja dari Galilea, tetapi juga dari wilayah Yudea,",
Markus,3,8,Markus 3:8,وَمِنْ أُورُشَلِيمَ وَمِنْ أَدُومِيَّةَ وَمِنْ عَبْرِ ٱلْأُرْدُنِّ. وَٱلَّذِينَ حَوْلَ صُورَ وَصَيْدَاءَ، جَمْعٌ كَثِيرٌ، إِذْ سَمِعُوا كَمْ صَنَعَ أَتَوْا إِلَيْهِ.,"Yerusalem, Idumea, daerah seberang Sungai Yordan, serta sekitar Tirus dan Sidon. Ketika banyak orang mendengar apa yang Yesus sedang lakukan, mereka datang kepada-Nya.","Yerusalem, dan Idumea. Ada juga yang datang dari wilayah seberang Sungai Yordan, serta dari kota-kota yang berdekatan dengan Tirus dan Sidon. Mereka datang kepada-Nya karena mereka mendengar tentang segala sesuatu yang telah dilakukan oleh-Nya.",
Markus,3,9,Markus 3:9,فَقَالَ لِتَلَامِيذِهِ أَنْ تُلَازِمَهُ سَفِينَةٌ صَغِيرَةٌ لِسَبَبِ ٱلْجَمْعِ، كَيْ لَا يَزْحَمُوهُ،,"Karena orang banyak itu, Yesus berkata kepada murid-murid-Nya untuk menyiapkan perahu bagi-Nya supaya mereka tidak menghimpit Dia.","Karena orang banyak itu, Isa menyuruh para pengikut-Nya menyiapkan sebuah perahu bagi-Nya supaya Ia tidak terimpit oleh orang-orang itu.",
Markus,3,10,Markus 3:10,لِأَنَّهُ كَانَ قَدْ شَفَى كَثِيرِينَ، حَتَّى وَقَعَ عَلَيْهِ لِيَلْمِسَهُ كُلُّ مَنْ فِيهِ دَاءٌ.,"Karena Yesus telah menyembuhkan banyak orang, maka semua orang yang sakit saling mendorong ke dekat-Nya supaya dapat menyentuh-Nya.","Banyak orang yang sudah disembuhkan oleh-Nya sehingga orang-orang sakit lainnya datang pula mengerumuni-Nya, hendak menyentuh Dia.",
Markus,3,11,Markus 3:11,وَٱلْأَرْوَاحُ ٱلنَّجِسَةُ حِينَمَا نَظَرَتْهُ خَرَّتْ لَهُ وَصَرَخَتْ قَائِلَةً: «إِنَّكَ أَنْتَ ٱبْنُ ٱللهِ!».,"Juga, ketika roh-roh najis melihat Yesus, mereka sujud di hadapan-Nya dan berteriak, “Engkau adalah Anak Allah!”","Semua setan pun tersungkur di hadapan Isa setiap kali mereka melihat-Nya, dan kemudian mereka berteriak, “Engkau adalah Sang Anak yang datang dari Allah!”",
Markus,3,12,Markus 3:12,وَأَوْصَاهُمْ كَثِيرًا أَنْ لَا يُظْهِرُوهُ.,"Namun, Yesus melarang dengan keras kepada mereka supaya tidak membuat-Nya dikenal.","Tetapi, dengan tegas Isa menghardik setan-setan itu supaya tidak memberitahukan siapa diri-Nya.",
Markus,3,13,Markus 3:13,ثُمَّ صَعِدَ إِلَى ٱلْجَبَلِ وَدَعَا ٱلَّذِينَ أَرَادَهُمْ فَذَهَبُوا إِلَيْهِ.,"Lalu, Yesus naik ke atas gunung dan memanggil orang-orang yang Dia kehendaki, dan mereka datang kepada-Nya.","Kemudian, Isa naik ke sebuah bukit. Ia memanggil siapa saja yang dikehendaki-Nya, dan mereka pun datang kepada-Nya.",
Markus,3,14,Markus 3:14,وَأَقَامَ ٱثْنَيْ عَشَرَ لِيَكُونُوا مَعَهُ، وَلِيُرْسِلَهُمْ لِيَكْرِزُوا،,"Dia menunjuk dua belas orang, supaya mereka dapat bersama-Nya dan Dia dapat mengutus mereka untuk memberitakan Firman,",Ia menetapkan dua belas orang untuk menyertai-Nya dan untuk diutus-Nya memberitakan Injil.,
