Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Yohanes,2,6,Yohanes 2:6,وَكَانَتْ سِتَّةُ أَجْرَانٍ مِنْ حِجَارَةٍ مَوْضُوعَةً هُنَاكَ، حَسَبَ تَطْهِيرِ ٱلْيَهُودِ، يَسَعُ كُلُّ وَاحِدٍ مِطْرَيْنِ أَوْ ثَلَاثَةً.,"Di sana, ada enam tempayan dari batu, yang biasa dipakai orang Yahudi pada upacara penyucian . Masing-masing tempayan itu muat kira-kira dua atau tiga buyung .",Di situ ada enam buah tempayan yang disediakan untuk pembasuhan menurut adat bani Israil. Tiap-tiap tempayan dapat memuat kira-kira seratus liter air.,
Yohanes,2,7,Yohanes 2:7,قَالَ لَهُمْ يَسُوعُ: «ٱمْلَأُوا ٱلْأَجْرَانَ مَاءً». فَمَلَأُوهَا إِلَى فَوْقُ.,"Yesus berkata kepada para pelayan, “Isilah tempayan-tempayan itu dengan air.” Dan, mereka mengisi tempayan-tempayan itu dengan air sampai penuh.","Sabda Isa kepada para pelayan itu, “Isilah tempayan-tempayan ini dengan air.” Lalu, mereka mengisi tempayan-tempayan itu dengan air sampai penuh.",
Yohanes,2,8,Yohanes 2:8,ثُمَّ قَالَ لَهُمُ: «ٱسْتَقُوا ٱلْآنَ وَقَدِّمُوا إِلَى رَئِيسِ ٱلْمُتَّكَإِ». فَقَدَّمُوا.,"Kemudian, Yesus berkata kepada mereka, “Sekarang, ambillah sedikit dan bawalah kepada pemimpin pesta.” Lalu, mereka membawanya kepada pemimpin pesta.","Kemudian, sabda-Nya kepada mereka, “Sekarang ambillah sedikit dan bawalah kepada pemimpin perjamuan.” Lalu, mereka pun membawanya.",
Yohanes,2,9,Yohanes 2:9,فَلَمَّا ذَاقَ رَئِيسُ ٱلْمُتَّكَإِ ٱلْمَاءَ ٱلْمُتَحَوِّلَ خَمْرًا، وَلَمْ يَكُنْ يَعْلَمُ مِنْ أَيْنَ هِيَ، لَكِنَّ ٱلْخُدَّامَ ٱلَّذِينَ كَانُوا قَدِ ٱسْتَقَوْا ٱلْمَاءَ عَلِمُوا، دَعَا رَئِيسُ ٱلْمُتَّكَإِ ٱلْعَرِيسَ,"Ketika pemimpin pesta mencicipi air yang sudah dijadikan anggur itu, dan dia tidak mengetahui dari mana itu berasal (tetapi para pelayan yang mengambil air itu tahu), maka pemimpin pesta itu memanggil mempelai laki-laki,","Setelah pemimpin perjamuan mengecap air yang telah dijadikan air anggur itu, ia pun memanggil mempelai laki-laki. Ia tidak tahu dari mana air anggur itu berasal, tetapi para pelayan yang mengambil dan membawa air itu tahu.",
Yohanes,2,10,Yohanes 2:10,وَقَالَ لَهُ: «كُلُّ إِنْسَانٍ إِنَّمَا يَضَعُ ٱلْخَمْرَ ٱلْجَيِّدَةَ أَوَّلًا، وَمَتَى سَكِرُوا فَحِينَئِذٍ ٱلدُّونَ. أَمَّا أَنْتَ فَقَدْ أَبْقَيْتَ ٱلْخَمْرَ ٱلْجَيِّدَةَ إِلَى ٱلْآنَ!».,"dan berkata kepadanya, “Setiap orang menghidangkan air anggur yang baik terlebih dahulu dan ketika semua orang puas minum, barulah dihidangkan air anggur yang kurang baik. Namun, engkau menyimpan air anggur yang baik sampai sekarang.”","Lalu, katanya kepada mempelai laki-laki itu, “Semua orang menghidangkan air anggur yang baik lebih dahulu dan apabila orang sudah puas minum, barulah dihidangkan yang kurang baik. Tetapi, engkau menyimpan anggur yang baik sampai sekarang.”",
Yohanes,2,11,Yohanes 2:11,هَذِهِ بِدَايَةُ ٱلْآيَاتِ فَعَلَهَا يَسُوعُ فِي قَانَا ٱلْجَلِيلِ، وَأَظْهَرَ مَجْدَهُ، فَآمَنَ بِهِ تَلَامِيذُهُ.,"Tanda ajaib pertama ini Yesus lakukan di Kana, Galilea, dan menyatakan kemuliaan-Nya, dan murid-murid-Nya percaya kepada-Nya.","Hal itu dilakukan Isa di Kota Kana, wilayah Galilea, sebagai permulaan dari tanda-tanda ajaib-Nya. Melalui hal itu, Ia telah menyatakan kemuliaan-Nya, dan para pengikut-Nya pun menjadi percaya kepada-Nya.",
Yohanes,2,12,Yohanes 2:12,وَبَعْدَ هَذَا ٱنْحَدَرَ إِلَى كَفْرِنَاحُومَ، هُوَ وَأُمُّهُ وَإِخْوَتُهُ وَتَلَامِيذُهُ، وَأَقَامُوا هُنَاكَ أَيَّامًا لَيْسَتْ كَثِيرَةً.,"Sesudah itu, Yesus turun ke Kapernaum bersama ibu, saudara-saudara, dan murid-murid-Nya. Mereka tinggal di sana selama beberapa hari.","Sesudah itu, Isa pergi ke Kapernaum bersama-sama dengan ibu-Nya, saudara-saudara-Nya, dan para pengikut-Nya. Mereka tinggal di sana selama beberapa hari saja.",
Yohanes,2,13,Yohanes 2:13,وَكَانَ فِصْحُ ٱلْيَهُودِ قَرِيبًا، فَصَعِدَ يَسُوعُ إِلَى أُورُشَلِيمَ،,"Hari Raya Paskah orang Yahudi sudah dekat, dan Yesus pun naik ke Yerusalem.","Ketika hari raya Paskah bani Israil hampir tiba, Isa pergi ke Yerusalem.",
Yohanes,2,14,Yohanes 2:14,وَوَجَدَ فِي ٱلْهَيْكَلِ ٱلَّذِينَ كَانُوا يَبِيعُونَ بَقَرًا وَغَنَمًا وَحَمَامًا، وَٱلصَّيَارِفَ جُلُوسًا.,"Di Bait Allah, Dia melihat orang-orang menjual sapi, domba, dan merpati, serta para penukar uang duduk di sana.","Di Bait Allah didapati-Nya beberapa orang yang sedang menjual lembu, domba, dan merpati. Beberapa penukar uang pun sedang duduk di situ.",
Yohanes,2,15,Yohanes 2:15,فَصَنَعَ سَوْطًا مِنْ حِبَالٍ وَطَرَدَ ٱلْجَمِيعَ مِنَ ٱلْهَيْكَلِ، اَلْغَنَمَ وَٱلْبَقَرَ، وَكَبَّ دَرَاهِمَ ٱلصَّيَارِفِ وَقَلَّبَ مَوَائِدَهُمْ.,"Yesus membuat cambuk dari tali dan mengusir mereka semua keluar dari Bait Allah, termasuk semua domba dan sapi mereka. Ia juga membuang uang-uang koin dari para penukar uang dan membalikkan meja-meja mereka.","Lalu, Ia membuat cemeti dari tali dan menghalau mereka semua dari Bait Allah itu bersama-sama dengan domba dan lembu mereka. Ia juga menyerakkan uang milik para penukar uang itu dan menjungkirbalikkan meja-meja mereka.",
Yohanes,2,16,Yohanes 2:16,وَقَالَ لِبَاعَةِ ٱلْحَمَامِ: «ٱرْفَعُوا هَذِهِ مِنْ هَهُنَا! لَا تَجْعَلُوا بَيْتَ أَبِي بَيْتَ تِجَارَةٍ!».,"Kepada para pedagang merpati, Yesus berkata, “Bawa keluar semua ini dari sini! Jangan menjadikan rumah Bapa-Ku tempat untuk berjual beli!”","Kemudian, sabda-Nya kepada mereka yang menjual burung merpati, “Bawa pergi semua ini, jangan kamu jadikan rumah Bapa-Ku sebagai tempat berjualan.”",
Yohanes,2,17,Yohanes 2:17,فَتَذَكَّرَ تَلَامِيذُهُ أَنَّهُ مَكْتُوبٌ: «غَيْرَةُ بَيْتِكَ أَكَلَتْنِي».,"Murid-murid-Nya teringat bahwa ada tertulis: “Cinta akan rumah-Mu, menghanguskan Aku.” Mazmur. 69:10","Teringatlah para pengikut-Nya bahwa telah tertulis, “Cinta terhadap bait-Mu membakar hati-Ku.”",
Yohanes,2,18,Yohanes 2:18,فَأَجَابَ ٱلْيَهُودُ وَقَالوُا لَهُ: «أَيَّةَ آيَةٍ تُرِينَا حَتَّى تَفْعَلَ هَذَا؟».,"Kemudian, orang-orang Yahudi menjawab dan berkata kepada-Nya, “Tanda ajaib apa yang Engkau tunjukkan kepada kami sehingga Engkau berhak melakukan hal-hal ini?”","Jawab orang-orang Israil itu kepada-Nya, “Tanda ajaib apakah yang dapat Engkau tunjukkan kepada kami bahwa Engkau berhak berbuat demikian?”",
Yohanes,2,19,Yohanes 2:19,أَجَابَ يَسُوعُ وَقَالَ لَهُمْ: «ٱنْقُضُوا هَذَا ٱلْهَيْكَلَ، وَفِي ثَلَاثَةِ أَيَّامٍ أُقِيمُهُ».,"Yesus menjawab dan berkata kepada mereka, “Hancurkan Bait Allah ini dan dalam tiga hari Aku akan membangunnya kembali.”","Sabda Isa kepada mereka, “Runtuhkanlah Bait Allah ini dan Aku akan membangunnya kembali dalam tiga hari.”",
Yohanes,2,20,Yohanes 2:20,فَقَالَ ٱلْيَهُودُ: «فِي سِتٍّ وَأَرْبَعِينَ سَنَةً بُنِيَ هَذَا ٱلْهَيْكَلُ، أَفَأَنْتَ فِي ثَلَاثَةِ أَيَّامٍ تُقِيمُهُ؟».,"Lalu, orang-orang Yahudi itu menjawab kepada-Nya, “Perlu 46 tahun untuk membangun Bait Allah ini, dan Engkau akan membangunnya dalam waktu tiga hari?”","Lalu, kata orang-orang Israil itu, “Empat puluh enam tahun lamanya Bait Allah ini dibangun, dan Engkau akan membangunnya dalam tiga hari?”",
Yohanes,2,21,Yohanes 2:21,وَأَمَّا هُوَ فَكَانَ يَقُولُ عَنْ هَيْكَلِ جَسَدِهِ.,"Namun, yang Yesus maksudkan Bait Allah adalah tubuh-Nya sendiri.","Namun, Bait Allah yang dimaksudkan oleh Isa adalah tubuh-Nya sendiri.",
Yohanes,2,22,Yohanes 2:22,فَلَمَّا قَامَ مِنَ ٱلْأَمْوَاتِ، تَذَكَّرَ تَلَامِيذُهُ أَنَّهُ قَالَ هَذَا، فَآمَنُوا بِٱلْكِتَابِ وَٱلْكَلَامِ ٱلَّذِي قَالَهُ يَسُوعُ.,"Karena itu, ketika Yesus dibangkitkan dari antara orang mati, murid-murid-Nya teringat akan perkataan ini; dan mereka percaya kepada Kitab Suci dan perkataan yang Yesus ucapkan.","Setelah Isa hidup kembali dari antara orang mati, barulah para pengikut-Nya ingat bahwa Ia telah bersabda demikian. Lalu, mereka pun percaya pada Kitab Suci dan pada apa yang disabdakan Isa.",
Yohanes,2,23,Yohanes 2:23,وَلَمَّا كَانَ فِي أُورُشَلِيمَ فِي عِيدِ ٱلْفِصْحِ، آمَنَ كَثِيرُونَ بِٱسْمِهِ، إِذْ رَأَوْا ٱلْآيَاتِ ٱلَّتِي صَنَعَ.,"Ketika Yesus berada di Yerusalem selama Perayaan Paskah, banyak orang percaya dalam nama-Nya karena melihat tanda-tanda ajaib yang dilakukan-Nya.","Ketika Isa ada di Yerusalem, yaitu selama hari raya Paskah, banyak orang yang menjadi percaya dalam nama-Nya sebab mereka melihat semua tanda ajaib yang diadakan-Nya.",
Yohanes,2,24,Yohanes 2:24,لَكِنَّ يَسُوعَ لَمْ يَأْتَمِنْهُمْ عَلَى نَفْسِهِ، لِأَنَّهُ كَانَ يَعْرِفُ ٱلْجَمِيعَ.,"Akan tetapi, Yesus sendiri tidak memercayakan diri-Nya kepada mereka karena Dia mengenal semua orang,","Tetapi, Isa sendiri tidak mempercayakan diri-Nya kepada mereka sebab Ia mengenal mereka semua,",
Yohanes,2,25,Yohanes 2:25,وَلِأَنَّهُ لَمْ يَكُنْ مُحْتَاجًا أَنْ يَشْهَدَ أَحَدٌ عَنِ ٱلْإِنْسَانِ، لِأَنَّهُ عَلِمَ مَا كَانَ فِي ٱلْإِنْسَانِ.,"dan tidak membutuhkan siapa pun untuk memberi kesaksian tentang manusia, sebab Dia tahu apa yang ada dalam hati manusia.",dan Ia tidak membutuhkan seorang pun untuk memberi kesaksian tentang manusia karena Ia tahu apa yang ada di dalam hati manusia.,
Yohanes,3,1,Yohanes 3:1,كَانَ إِنْسَانٌ مِنَ ٱلْفَرِّيسِيِّينَ ٱسْمُهُ نِيقُودِيمُوسُ، رَئِيسٌ لِلْيَهُودِ.,Ada seorang Farisi bernama Nikodemus. Dia adalah seorang pemimpin bangsa Yahudi.,"Ada seorang dari mazhab Farisi bernama Nikodemus, pemimpin bani Israil.",
Yohanes,3,2,Yohanes 3:2,هَذَا جَاءَ إِلَى يَسُوعَ لَيْلًا وَقَالَ لَهُ: «يَا مُعَلِّمُ، نَعْلَمُ أَنَّكَ قَدْ أَتَيْتَ مِنَ ٱللهِ مُعَلِّمًا، لِأَنْ لَيْسَ أَحَدٌ يَقْدِرُ أَنْ يَعْمَلَ هَذِهِ ٱلْآيَاتِ ٱلَّتِي أَنْتَ تَعْمَلُ إِنْ لَمْ يَكُنِ ٱللهُ مَعَهُ».,"Suatu malam, dia datang kepada Yesus dan berkata, “Rabi, kami tahu bahwa Engkau adalah Guru yang datang dari Allah karena tidak ada seorang pun yang dapat melakukan tanda-tanda ajaib yang Engkau lakukan, kecuali Allah ada bersamanya.”","Pada malam hari ia datang kepada Isa, lalu berkata kepada-Nya, “Guru, kami tahu bahwa Engkau adalah guru yang datang dari Allah karena tak seorang pun dapat mengadakan tanda-tanda ajaib seperti yang Engkau lakukan jika Allah tidak menyertainya.”",
Yohanes,3,3,Yohanes 3:3,أَجَابَ يَسُوعُ وَقَالَ لَهُ: «ٱلْحَقَّ ٱلْحَقَّ أَقُولُ لَكَ: إِنْ كَانَ أَحَدٌ لَا يُولَدُ مِنْ فَوْقُ لَا يَقْدِرُ أَنْ يَرَى مَلَكُوتَ ٱللهِ».,"Yesus menjawab dan berkata kepadanya, “Sesungguhnya, Aku berkata kepadamu, jika seseorang tidak dilahirkan kembali , dia tidak dapat melihat Kerajaan Allah.”","Sabda Isa kepadanya, “Sesungguhnya, Aku berkata kepadamu, jikalau seseorang tidak dilahirkan kembali, ia tidak dapat melihat Kerajaan Allah.”",
Yohanes,3,4,Yohanes 3:4,قَالَ لَهُ نِيقُودِيمُوسُ: «كَيْفَ يُمْكِنُ ٱلْإِنْسَانَ أَنْ يُولَدَ وَهُوَ شَيْخٌ؟ أَلَعَلَّهُ يَقْدِرُ أَنْ يَدْخُلَ بَطْنَ أُمِّهِ ثَانِيَةً وَيُولَدَ؟».,"Nikodemus bertanya, “Bagaimana mungkin seseorang dapat dilahirkan kembali kalau dia sudah tua? Dapatkah dia masuk lagi ke dalam rahim ibunya dan dilahirkan kembali?”","Kata Nikodemus kepada-Nya, “Bagaimana mungkin seseorang dilahirkan kembali pada masa tuanya? Dapatkah ia masuk untuk kedua kalinya ke dalam rahim ibunya, lalu dilahirkan kembali?”",
Yohanes,3,5,Yohanes 3:5,أَجَابَ يَسُوعُ: «ٱلْحَقَّ ٱلْحَقَّ أَقُولُ لَكَ: إِنْ كَانَ أَحَدٌ لَا يُولَدُ مِنَ ٱلْمَاءِ وَٱلرُّوحِ لَا يَقْدِرُ أَنْ يَدْخُلَ مَلَكُوتَ ٱللهِ.,"Yesus menjawab kepadanya, “Sesungguhnya, Aku berkata kepadamu, jika seseorang tidak dilahirkan dari air dan Roh, dia tidak dapat masuk ke dalam Kerajaan Allah.","Sabda Isa, “Sesungguhnya, Aku berkata kepadamu, jikalau seseorang tidak dilahirkan dari air dan Ruh, ia tidak dapat masuk ke dalam Kerajaan Allah.",
Yohanes,3,6,Yohanes 3:6,اَلْمَوْلُودُ مِنَ ٱلْجَسَدِ جَسَدٌ هُوَ، وَٱلْمَوْلُودُ مِنَ ٱلرُّوحِ هُوَ رُوحٌ.,"Apa yang dilahirkan dari daging adalah daging, dan apa yang dilahirkan dari Roh adalah roh .","Apa yang dilahirkan dari daging adalah daging, dan apa yang dilahirkan dari Ruh adalah ruh.",
Yohanes,3,7,Yohanes 3:7,لَا تَتَعَجَّبْ أَنِّي قُلْتُ لَكَ: يَنْبَغِي أَنْ تُولَدُوا مِنْ فَوْقُ.,"Janganlah heran karena Aku berkata kepadamu, ‘Kamu harus dilahirkan kembali.’",Jangan engkau heran kalau Aku berkata kepadamu bahwa engkau harus dilahirkan kembali.,
Yohanes,3,8,Yohanes 3:8,اَلرِّيحُ تَهُبُّ حَيْثُ تَشَاءُ، وَتَسْمَعُ صَوْتَهَا، لَكِنَّكَ لَا تَعْلَمُ مِنْ أَيْنَ تَأْتِي وَلَا إِلَى أَيْنَ تَذْهَبُ. هَكَذَا كُلُّ مَنْ وُلِدَ مِنَ ٱلرُّوحِ».,"Angin bertiup ke mana pun ia mau, dan kamu mendengar bunyinya, tetapi kamu tidak tahu dari mana asalnya dan ke mana ia akan pergi. Begitu juga dengan setiap orang yang dilahirkan dari Roh .”","Angin bertiup ke mana dikehendakinya dan engkau mendengar bunyinya, tetapi engkau tidak tahu dari mana datangnya dan ke mana perginya. Demikianlah halnya dengan tiap-tiap orang yang lahir dari Ruh.”",
Yohanes,3,9,Yohanes 3:9,أَجَابَ نِيقُودِيمُوسُ وَقَالَ لَهُ: «كَيْفَ يُمْكِنُ أَنْ يَكُونَ هَذَا؟».,"Nikodemus menjawab dan berkata kepada-Nya, “Bagaimana mungkin semua hal itu terjadi?”","Jawab Nikodemus kepada-Nya, “Bagaimana hal itu dapat terjadi?”",
Yohanes,3,10,Yohanes 3:10,أَجَابَ يَسُوعُ وَقَالَ لَهُ: «أَنْتَ مُعَلِّمُ إِسْرَائِيلَ وَلَسْتَ تَعْلَمُ هَذَا!,"Yesus menjawab dan berkata kepadanya, “Bukankah kamu guru orang Israel, tetapi kamu tidak mengerti semua hal ini?","Sabda Isa kepadanya, “Engkau pengajar orang Israil. Tidakkah engkau mengerti hal-hal itu?",
Yohanes,3,11,Yohanes 3:11,اَلْحَقَّ ٱلْحَقَّ أَقُولُ لَكَ: إِنَّنَا إِنَّمَا نَتَكَلَّمُ بِمَا نَعْلَمُ وَنَشْهَدُ بِمَا رَأَيْنَا، وَلَسْتُمْ تَقْبَلُونَ شَهَادَتَنَا.,"Sesungguhnya, Aku mengatakan kepadamu bahwa kami berbicara tentang apa yang kami ketahui dan memberi kesaksian tentang apa yang kami lihat, tetapi kamu tidak menerima kesaksian kami.","Sesungguhnya, Aku berkata kepadamu, kami berbicara tentang apa yang kami ketahui, dan kami memberi kesaksian tentang apa yang telah kami lihat, tetapi kamu tidak menerima kesaksian kami.",
Yohanes,3,12,Yohanes 3:12,إِنْ كُنْتُ قُلْتُ لَكُمُ ٱلْأَرْضِيَّاتِ وَلَسْتُمْ تُؤْمِنُونَ، فَكَيْفَ تُؤْمِنُونَ إِنْ قُلْتُ لَكُمُ ٱلسَّمَاوِيَّاتِ؟,"Kalau Aku memberitahumu tentang hal-hal duniawi saja kamu tidak percaya, bagaimana mungkin kamu akan percaya kalau Aku memberitahumu tentang hal-hal surgawi?","Jika kamu tidak percaya ketika Aku berbicara tentang hal-hal duniawi, bagaimana kamu dapat percaya jika Aku berbicara tentang hal-hal surgawi?",
Yohanes,3,13,Yohanes 3:13,وَلَيْسَ أَحَدٌ صَعِدَ إِلَى ٱلسَّمَاءِ إِلَّا ٱلَّذِي نَزَلَ مِنَ ٱلسَّمَاءِ، ٱبْنُ ٱلْإِنْسَانِ ٱلَّذِي هُوَ فِي ٱلسَّمَاءِ.,"Tidak seorang pun pernah naik ke surga, kecuali Dia yang telah turun dari surga, yaitu Anak Manusia .","Belum pernah ada seorang pun yang naik ke surga, selain Dia yang telah turun dari surga, yaitu Anak Manusia.",
Yohanes,3,14,Yohanes 3:14,«وَكَمَا رَفَعَ مُوسَى ٱلْحَيَّةَ فِي ٱلْبَرِّيَّةِ هَكَذَا يَنْبَغِي أَنْ يُرْفَعَ ٱبْنُ ٱلْإِنْسَانِ،,"Sama seperti Musa menaikkan ular tembaga di padang belantara , demikian juga Anak Manusia harus ditinggikan,","Sama seperti Musa meninggikan ular tembaga di padang belantara, begitu jugalah Anak Manusia harus ditinggikan",
Yohanes,3,15,Yohanes 3:15,لِكَيْ لَا يَهْلِكَ كُلُّ مَنْ يُؤْمِنُ بِهِ بَلْ تَكُونُ لَهُ ٱلْحَيَاةُ ٱلْأَبَدِيَّةُ.,supaya setiap orang yang percaya kepada-Nya mendapatkan hidup yang kekal .,supaya setiap orang yang percaya memperoleh hidup yang kekal.,
Yohanes,3,16,Yohanes 3:16,لِأَنَّهُ هَكَذَا أَحَبَّ ٱللهُ ٱلْعَالَمَ حَتَّى بَذَلَ ٱبْنَهُ ٱلْوَحِيدَ، لِكَيْ لَا يَهْلِكَ كُلُّ مَنْ يُؤْمِنُ بِهِ، بَلْ تَكُونُ لَهُ ٱلْحَيَاةُ ٱلْأَبَدِيَّةُ.,"Karena Allah sangat mengasihi dunia ini, Dia memberikan Anak-Nya yang tunggal supaya setiap orang yang percaya kepada-Nya tidak binasa , melainkan memperoleh hidup yang kekal .","Allah begitu mengasihi dunia ini sehingga Ia menganugerahkan Sang Anak yang tunggal itu supaya setiap orang yang percaya kepada Sang Anak tidak binasa, melainkan memperoleh hidup yang kekal.",
